2.97365e+12,9.24826e+10,5.33911e+10
4.46506e+12,9.74814e+10,5.69047e+10
7.311e+12,1.40726e+10,2.2352e+12
-
7.83551e+09,3.6962e+10,4.45322e+07
-1.44306e+11,1.7995e+11,-2.03587e+10
1.77573e+15,7.78867e+10,-7.40532e+10
-1.4429e+15,8.67816e+10,6.04107e+10
4.24853e+12,6.09278e+11,1.21694e+11
-7.38538e+12,-3.72298e+13,-4.18502e+10
1.46491e+12,3.41653e+11,2.37789e+10
2.97122e+12,9.24608e+10,5.33634e+10
4.45486e+12,9.74624e+10,5.68797e+10
7.311e+12,1.40741e+10,2.2352e+12
-
7.83057e+09,3.69279e+10,4.4536e+07
-1.43574e+11,1.78939e+11,-2.02538e+10
1.77541e+15,7.77953e+10,-7.404e+10
-1.44225e+15,8.67636e+10,6.03895e+10
4.26488e+12,6.11489e+11,1.22163e+11
-7.37818e+12,-3.71936e+13,-4.18094e+10
1.45625e+12,3.39839e+11,2.36378e+10
2.96881e+12,9.24307e+10,5.33357e+10
4.4449e+12,9.74346e+10,5.68548e+10
7.311e+12,1.40744e+10,2.2352e+12
-
7.82499e+09,3.68905e+10,4.45366e+07
-1.42295e+11,1.77407e+11,-2.00754e+10
1.77506e+15,7.77028e+10,-7.40256e+10
-1.44158e+15,8.67443e+10,6.03673e+10
4.26745e+12,6.11835e+11,1.22237e+11
-7.37029e+12,-3.71539e+13,-4.17648e+10
1.44748e+12,3.37998e+11,2.34951e+10
2.9664e+12,9.23992e+10,5.3308e+10
4.43501e+12,9.74054e+10,5.68298e+10
7.311e+12,1.40744e+10,2.2352e+12
-
7.81933e+09,3.68525e+10,4.4537e+07
-1.40902e+11,1.75776e+11,-1.98819e+10
1.77471e+15,7.76105e+10,-7.40111e+10
-1.44091e+15,8.67248e+10,6.03451e+10
4.26772e+12,6.11872e+11,1.22245e+11
-7.36226e+12,-3.71135e+13,-4.17193e+10
1.4386e+12,3.36133e+11,2.33506e+10
2.96399e+12,9.23673e+10,5.32803e+10
4.42514e+12,9.73759e+10,5.68049e+10
7.311e+12,1.40744e+10,2.2352e+12
-
7.81366e+09,3.68143e+10,4.45378e+07
-1.39465e+11,1.74112e+11,-1.96826e+10
1.77436e+15,7.75185e+10,-7.39965e+10
-1.44024e+15,8.67052e+10,6.03228e+10
4.26761e+12,6.11856e+11,1.22242e+11
-7.3542e+12,-3.70729e+13,-4.16737e+10
1.42962e+12,3.34245e+11,2.32044e+10
2.96159e+12,9.23354e+10,5.32525e+10
4.4153e+12,9.73463e+10,5.67799e+10
7.311e+12,1.40744e+10,2.2352e+12
-
7.808e+09,3.6776e+10,4.45389e+07
-1.37994e+11,1.72426e+11,-1.9479e+10
1.77401e+15,7.74269e+10,-7.39819e+10
-1.43957e+15,8.66855e+10,6.03004e+10
4.26744e+12,6.11832e+11,1.22237e+11
-7.34612e+12,-3.70322e+13,-4.1628e+10
1.42052e+12,3.32333e+11,2.30563e+10
2.95918e+12,9.23035e+10,5.32246e+10
4.40549e+12,9.73166e+10,5.67548e+10
7.311e+12,1.40744e+10,2.2352e+12
-
7.80236e+09,3.67377e+10,4.45406e+07
-1.36489e+11,1.70718e+11,-1.92711e+10
1.77365e+15,7.73355e+10,-7.39673e+10
-1.4389e+15,8.66659e+10,6.02781e+10
4.26725e+12,6.11807e+11,1.22232e+11
-7.33802e+12,-3.69914e+13,-4.15822e+10
1.4113e+12,3.30396e+11,2.29063e+10
2.95678e+12,9.22714e+10,5.31968e+10
4.3957e+12,9.72869e+10,5.67298e+10
7.311e+12,1.40744e+10,2.2352e+12
-
7.79673e+09,3.66992e+10,4.45426e+07
-1.34949e+11,1.68988e+11,-1.90587e+10
1.7733e+15,7.72446e+10,-7.39527e+10
-1.43822e+15,8.66461e+10,6.02557e+10
4.26706e+12,6.11781e+11,1.22226e+11
-7.32991e+12,-3.69506e+13,-4.15362e+10
1.40196e+12,3.28433e+11,2.27543e+10
2.95438e+12,9.22393e+10,5.31689e+10
4.38594e+12,9.72572e+10,5.67047e+10
7.311e+12,1.40744e+10,2.2352e+12
-
7.79112e+09,3.66607e+10,4.45452e+07
-1.33372e+11,1.67234e+11,-1.88416e+10
1.77295e+15,7.71539e+10,-7.39381e+10
-1.43755e+15,8.66264e+10,6.02333e+10
4.26688e+12,6.11755e+11,1.22221e+11
-7.32177e+12,-3.69096e+13,-4.14902e+10
1.3925e+12,3.26444e+11,2.26003e+10
2.95197e+12,9.22072e+10,5.3141e+10
4.37619e+12,9.72274e+10,5.66797e+10
7.311e+12,1.40744e+10,2.2352e+12
-
7.78553e+09,3.66221e+10,4.45483e+07
-1.31756e+11,1.65453e+11,-1.86195e+10
1.7726e+15,7.70636e+10,-7.39234e+10
-1.43688e+15,8.66066e+10,6.02109e+10
4.26669e+12,6.1173e+11,1.22216e+11
-7.31362e+12,-3.68686e+13,-4.1444e+10
1.38291e+12,3.24428e+11,2.24442e+10
2.94957e+12,9.2175e+10,5.31131e+10
4.36648e+12,9.71975e+10,5.66545e+10
7.311e+12,1.40744e+10,2.2352e+12
-
7.77996e+09,3.65834e+10,4.45519e+07
-1.30099e+11,1.63644e+11,-1.83921e+10
1.77224e+15,7.69736e+10,-7.39088e+10
-1.43621e+15,8.65868e+10,6.01885e+10
4.2665e+12,6.11704e+11,1.2221e+11
-7.30545e+12,-3.68275e+13,-4.13978e+10
1.37319e+12,3.22384e+11,2.22859e+10
2.94717e+12,9.21427e+10,5.30851e+10
4.35678e+12,9.71677e+10,5.66294e+10
7.311e+12,1.40744e+10,2.2352e+12
-
7.77441e+09,3.65447e+10,4.45561e+07
-1.28399e+11,1.61805e+11,-1.81591e+10
1.77189e+15,7.6884e+10,-7.38942e+10
-1.43554e+15,8.65669e+10,6.01661e+10
4.26631e+12,6.11678e+11,1.22205e+11
-7.29726e+12,-3.67862e+13,-4.13514e+10
1.36332e+12,3.2031e+11,2.21254e+10
2.94477e+12,9.21104e+10,5.30571e+10
4.34711e+12,9.71378e+10,5.66043e+10
7.311e+12,1.40744e+10,2.2352e+12
-
7.76889e+09,3.65058e+10,4.45608e+07
-1.26652e+11,1.59933e+11,-1.79201e+10
1.77154e+15,7.67947e+10,-7.38795e+10
-1.43487e+15,8.6547e+10,6.01437e+10
4.26613e+12,6.11652e+11,1.222e+11
-7.28905e+12,-3.67449e+13,-4.1305e+10
1.35332e+12,3.18206e+11,2.19626e+10
2.94237e+12,9.2078e+10,5.30291e+10
4.33746e+12,9.71078e+10,5.65791e+10
7.311e+12,1.40744e+10,2.2352e+12
-
7.76339e+09,3.64669e+10,4.45661e+07
-1.24857e+11,1.58025e+11,-1.76748e+10
1.77119e+15,7.67057e+10,-7.38649e+10
-1.4342e+15,8.65271e+10,6.01212e+10
4.26594e+12,6.11626e+11,1.22194e+11
-7.28083e+12,-3.67035e+13,-4.12584e+10
1.34317e+12,3.16071e+11,2.17973e+10
2.93997e+12,9.20456e+10,5.3001e+10
4.32784e+12,9.70778e+10,5.65539e+10
7.311e+12,1.40744e+10,2.2352e+12
-
7.75791e+09,3.64279e+10,4.4572e+07
-1.23009e+11,1.5608e+11,-1.74226e+10
1.77083e+15,7.6617e+10,-7.38502e+10
-1.43352e+15,8.65071e+10,6.00987e+10
4.26575e+12,6.11601e+11,1.22189e+11
-7.27258e+12,-3.6662e+13,-4.12118e+10
1.33286e+12,3.13903e+11,2.16295e+10
2.93757e+12,9.20131e+10,5.29729e+10
4.31824e+12,9.70477e+10,5.65287e+10
7.311e+12,1.40744e+10,2.2352e+12
-
7.75246e+09,3.63888e+10,4.45786e+07
-1.21105e+11,1.54092e+11,-1.71632e+10
1.77048e+15,7.65287e+10,-7.38356e+10
-1.43285e+15,8.64871e+10,6.00762e+10
4.26556e+12,6.11575e+11,1.22184e+11
-7.26432e+12,-3.66204e+13,-4.1165e+10
1.32239e+12,3.11702e+11,2.14591e+10
2.93517e+12,9.19805e+10,5.29448e+10
4.30867e+12,9.70176e+10,5.65035e+10
7.311e+12,1.40744e+10,2.2352e+12
-
7.74704e+09,3.63497e+10,4.45858e+07
-1.1914e+11,1.5206e+11,-1.6896e+10
1.77013e+15,7.64407e+10,-7.38209e+10
-1.43218e+15,8.64671e+10,6.00537e+10
4.26537e+12,6.11549e+11,1.22178e+11
-7.25604e+12,-3.65787e+13,-4.11181e+10
1.31176e+12,3.09465e+11,2.1286e+10
2.93277e+12,9.19479e+10,5.29166e+10
4.29911e+12,9.69875e+10,5.64782e+10
7.311e+12,1.40744e+10,2.2352e+12
-
7.74166e+09,3.63105e+10,4.45938e+07
-1.17111e+11,1.49978e+11,-1.66203e+10
1.76977e+15,7.63531e+10,-7.38063e+10
-1.43151e+15,8.6447e+10,6.00312e+10
4.26519e+12,6.11523e+11,1.22173e+11
-7.24774e+12,-3.65369e+13,-4.10711e+10
1.30095e+12,3.07192e+11,2.111e+10
2.93038e+12,9.19152e+10,5.28885e+10
4.28958e+12,9.69573e+10,5.64529e+10
7.311e+12,1.40744e+10,2.2352e+12
-
7.7363e+09,3.62711e+10,4.46025e+07
-1.15013e+11,1.47843e+11,-1.63355e+10
1.76942e+15,7.62658e+10,-7.37916e+10
-1.43084e+15,8.64269e+10,6.00087e+10
4.265e+12,6.11497e+11,1.22168e+11
-7.23942e+12,-3.6495e+13,-4.1024e+10
1.28996e+12,3.0488e+11,2.09312e+10
2.92798e+12,9.18825e+10,5.28603e+10
4.28008e+12,9.69271e+10,5.64276e+10
7.311e+12,1.40744e+10,2.2352e+12
-
7.73098e+09,3.62317e+10,4.4612e+07
-1.12838e+11,1.45648e+11,-1.60408e+10
1.76906e+15,7.61788e+10,-7.37769e+10
-1.43017e+15,8.64068e+10,5.99861e+10
4.26481e+12,6.11472e+11,1.22162e+11
-7.23108e+12,-3.6453e+13,-4.09769e+10
1.27878e+12,3.02529e+11,2.07492e+10
2.92558e+12,9.18497e+10,5.2832e+10
4.2706e+12,9.68968e+10,5.64023e+10
7.311e+12,1.40744e+10,2.2352e+12
-
7.7257e+09,3.61923e+10,4.46222e+07
-1.10581e+11,1.43388e+11,-1.57354e+10
1.76871e+15,7.60922e+10,-7.37622e+10
-1.4295e+15,8.63866e+10,5.99636e+10
4.26462e+12,6.11446e+11,1.22157e+11
-7.22273e+12,-3.6411e+13,-4.09296e+10
1.26741e+12,3.00136e+11,2.05641e+10
2.92318e+12,9.18168e+10,5.28037e+10
4.26114e+12,9.68665e+10,5.63769e+10
7.311e+12,1.40744e+10,2.2352e+12
-
7.72045e+09,3.61527e+10,4.46334e+07
-1.08234e+11,1.41057e+11,-1.5418e+10
1.76836e+15,7.60058e+10,-7.37475e+10
-1.42883e+15,8.63664e+10,5.9941e+10
4.26444e+12,6.1142e+11,1.22152e+11
-7.21435e+12,-3.63688e+13,-4.08821e+10
1.25584e+12,2.977e+11,2.03757e+10
2.92079e+12,9.17839e+10,5.27754e+10
4.2517e+12,9.68361e+10,5.63516e+10
7.311e+12,1.40744e+10,2.2352e+12
-
7.71525e+09,3.61131e+10,4.46454e+07
-1.05787e+11,1.38645e+11,-1.50877e+10
1.768e+15,7.59198e+10,-7.37328e+10
-1.42816e+15,8.63462e+10,5.99184e+10
4.26425e+12,6.11394e+11,1.22146e+11
-7.20596e+12,-3.63265e+13,-4.08346e+10
1.24405e+12,2.95219e+11,2.01837e+10
2.91839e+12,9.17509e+10,5.27471e+10
4.24229e+12,9.68057e+10,5.63262e+10
7.311e+12,1.40744e+10,2.2352e+12
-
7.71009e+09,3.60733e+10,4.46584e+07
-1.03231e+11,1.36145e+11,-1.47429e+10
1.76765e+15,7.58342e+10,-7.37181e+10
-1.42749e+15,8.63259e+10,5.98958e+10
4.26406e+12,6.11368e+11,1.22141e+11
-7.19754e+12,-3.62842e+13,-4.0787e+10
1.23203e+12,2.9269e+11,1.99881e+10
2.916e+12,9.17178e+10,5.27187e+10
4.2329e+12,9.67752e+10,5.63008e+10
7.311e+12,1.40744e+10,2.2352e+12
-
7.70498e+09,3.60335e+10,4.46723e+07
-1.00552e+11,1.33544e+11,-1.43821e+10
1.76729e+15,7.57488e+10,-7.37034e+10
-1.42682e+15,8.63056e+10,5.98731e+10
4.26387e+12,6.11342e+11,1.22135e+11
-7.18911e+12,-3.62417e+13,-4.07392e+10
1.21978e+12,2.90112e+11,1.97886e+10
2.9136e+12,9.16847e+10,5.26903e+10
4.22354e+12,9.67447e+10,5.62753e+10
7.311e+12,1.40744e+10,2.2352e+12
-
7.69992e+09,3.59937e+10,4.46873e+07
-9.77365e+10,1.3083e+11,-1.40032e+10
1.76694e+15,7.56638e+10,-7.36887e+10
-1.42614e+15,8.62852e+10,5.98505e+10
4.26368e+12,6.11317e+11,1.2213e+11
-7.18065e+12,-3.61991e+13,-4.06914e+10
1.20728e+12,2.87481e+11,1.95852e+10
2.91121e+12,9.16516e+10,5.26619e+10
4.21419e+12,9.67142e+10,5.62499e+10
7.311e+12,1.40744e+10,2.2352e+12
-
7.69492e+09,3.59537e+10,4.47034e+07
-9.47658e+10,1.27986e+11,-1.36039e+10
1.76658e+15,7.55792e+10,-7.3674e+10
-1.42547e+15,8.62648e+10,5.98278e+10
4.2635e+12,6.11291e+11,1.22125e+11
-7.17218e+12,-3.61564e+13,-4.06434e+10
1.19453e+12,2.84795e+11,1.93775e+10
2.90882e+12,9.16183e+10,5.26334e+10
4.20487e+12,9.66836e+10,5.62244e+10
7.311e+12,1.40744e+10,2.2352e+12
-
7.68997e+09,3.59137e+10,4.47207e+07
-9.16179e+10,1.24994e+11,-1.31812e+10
1.76623e+15,7.54948e+10,-7.36593e+10
-1.4248e+15,8.62444e+10,5.98051e+10
4.26331e+12,6.11265e+11,1.22119e+11
-7.16369e+12,-3.61137e+13,-4.05953e+10
1.18149e+12,2.82052e+11,1.91653e+10
2.90642e+12,9.1585e+10,5.26049e+10
4.19558e+12,9.66529e+10,5.61989e+10
7.311e+12,1.40744e+10,2.2352e+12
-
7.68509e+09,3.58736e+10,4.47392e+07
-8.82653e+10,1.21829e+11,-1.27315e+10
1.76587e+15,7.54108e+10,-7.36446e+10
-1.42413e+15,8.62239e+10,5.97824e+10
4.26312e+12,6.11239e+11,1.22114e+11
-7.15517e+12,-3.60708e+13,-4.05471e+10
1.16817e+12,2.79247e+11,1.89484e+10
2.90403e+12,9.15517e+10,5.25764e+10
4.1863e+12,9.66222e+10,5.61734e+10
7.311e+12,1.40744e+10,2.2352e+12
-
7.68027e+09,3.58334e+10,4.4759e+07
-8.4673e+10,1.18461e+11,-1.22501e+10
1.76552e+15,7.53271e+10,-7.36298e+10
-1.42346e+15,8.62034e+10,5.97597e+10
4.26293e+12,6.11213e+11,1.22109e+11
-7.14664e+12,-3.60278e+13,-4.04988e+10
1.15455e+12,2.76378e+11,1.87266e+10
2.90164e+12,9.15183e+10,5.25479e+10
4.17705e+12,9.65915e+10,5.61478e+10
7.311e+12,1.40744e+10,2.2352e+12
-
7.67553e+09,3.57931e+10,4.47802e+07
-8.07954e+10,1.14847e+11,-1.17309e+10
1.76516e+15,7.52437e+10,-7.36151e+10
-1.42279e+15,8.61829e+10,5.9737e+10
4.26274e+12,6.11187e+11,1.22103e+11
-7.13808e+12,-3.59848e+13,-4.04504e+10
1.1406e+12,2.73441e+11,1.84994e+10
2.89925e+12,9.14848e+10,5.25193e+10
4.16782e+12,9.65607e+10,5.61223e+10
7.311e+12,1.40744e+10,2.2352e+12
-
7.67086e+09,3.57527e+10,4.48029e+07
-7.65715e+10,1.10936e+11,-1.11659e+10
1.76481e+15,7.51606e+10,-7.36003e+10
-1.42212e+15,8.61623e+10,5.97143e+10
4.26256e+12,6.11161e+11,1.22098e+11
-7.12951e+12,-3.59416e+13,-4.04018e+10
1.12631e+12,2.70431e+11,1.82667e+10
2.89686e+12,9.14512e+10,5.24907e+10
4.15862e+12,9.65299e+10,5.60967e+10
7.311e+12,1.40744e+10,2.2352e+12
-
7.66628e+09,3.57123e+10,4.48271e+07
-7.19166e+10,1.06652e+11,-1.05438e+10
1.76445e+15,7.50779e+10,-7.35856e+10
-1.42145e+15,8.61417e+10,5.96915e+10
4.26237e+12,6.11136e+11,1.22093e+11
-7.12091e+12,-3.58983e+13,-4.03532e+10
1.11165e+12,2.67344e+11,1.80281e+10
2.89447e+12,9.14176e+10,5.2462e+10
4.14944e+12,9.6499e+10,5.60711e+10
7.311e+12,1.40744e+10,2.2352e+12
-
7.66179e+09,3.56718e+10,4.48531e+07
-6.67081e+10,1.01887e+11,-9.84837e+09
1.7641e+15,7.49955e+10,-7.35708e+10
-1.42078e+15,8.61211e+10,5.96687e+10
4.26218e+12,6.1111e+11,1.22087e+11
-7.1123e+12,-3.58549e+13,-4.03044e+10
1.09661e+12,2.64175e+11,1.77831e+10
2.89208e+12,9.1384e+10,5.24333e+10
4.14028e+12,9.64681e+10,5.60454e+10
7.311e+12,1.40744e+10,2.2352e+12
-
7.6574e+09,3.56312e+10,4.48808e+07
-6.0758e+10,9.64751e+10,-9.05453e+09
1.76374e+15,7.49134e+10,-7.35561e+10
-1.42011e+15,8.61004e+10,5.96459e+10
4.26199e+12,6.11084e+11,1.22082e+11
-7.10366e+12,-3.58114e+13,-4.02555e+10
1.08115e+12,2.60919e+11,1.75314e+10
2.88969e+12,9.13502e+10,5.24046e+10
4.13114e+12,9.64371e+10,5.60198e+10
7.311e+12,1.40744e+10,2.2352e+12
-
7.65311e+09,3.55906e+10,4.49105e+07
-5.3754e+10,9.01396e+10,-8.12085e+09
1.76338e+15,7.48316e+10,-7.35413e+10
-1.41944e+15,8.60797e+10,5.96231e+10
4.26181e+12,6.11058e+11,1.22077e+11
-7.095e+12,-3.57678e+13,-4.02065e+10
1.06524e+12,2.57568e+11,1.72724e+10
2.8873e+12,9.13164e+10,5.23759e+10
4.12203e+12,9.64061e+10,5.59941e+10
7.311e+12,1.40744e+10,2.2352e+12
-
7.64894e+09,3.55499e+10,4.49423e+07
-4.51151e+10,8.23673e+10,-6.97011e+09
1.76303e+15,7.47501e+10,-7.35265e+10
-1.41877e+15,8.60589e+10,5.96003e+10
4.26162e+12,6.11032e+11,1.22071e+11
-7.08633e+12,-3.57241e+13,-4.01574e+10
1.04886e+12,2.54117e+11,1.70057e+10
2.88491e+12,9.12826e+10,5.23471e+10
4.11294e+12,9.6375e+10,5.59684e+10
7.311e+12,1.40744e+10,2.2352e+12
-
7.64489e+09,3.55091e+10,4.49763e+07
-3.35437e+10,7.2011e+10,-5.42994e+09
1.76267e+15,7.4669e+10,-7.35117e+10
-1.4181e+15,8.60381e+10,5.95774e+10
4.26143e+12,6.11006e+11,1.22066e+11
-7.07763e+12,-3.56803e+13,-4.01081e+10
1.03196e+12,2.50557e+11,1.67305e+10
2.88252e+12,9.12486e+10,5.23183e+10
4.10387e+12,9.63439e+10,5.59427e+10
7.311e+12,1.40744e+10,2.2352e+12
-
7.64098e+09,3.54682e+10,4.50126e+07
-1.49697e+10,5.54717e+10,-2.95951e+09
1.76232e+15,7.45882e+10,-7.34969e+10
-1.41743e+15,8.60173e+10,5.95546e+10
4.26124e+12,6.1098e+11,1.22061e+11
-7.06891e+12,-3.56364e+13,-4.00588e+10
1.01451e+12,2.46879e+11,1.64463e+10
2.88013e+12,9.12147e+10,5.22894e+10
4.09482e+12,9.63128e+10,5.59169e+10
7.311e+12,1.40744e+10,2.2352e+12
-
7.63722e+09,3.54273e+10,4.50507e+07
4.34379e+10,3.73175e+09,4.80296e+09
1.76196e+15,7.45077e+10,-7.34821e+10
-1.41676e+15,8.59964e+10,5.95317e+10
4.26105e+12,6.10954e+11,1.22055e+11
-7.06016e+12,-3.55924e+13,-4.00093e+10
9.96452e+11,2.43074e+11,1.61522e+10
2.87775e+12,9.11806e+10,5.22605e+10
4.0858e+12,9.62816e+10,5.58911e+10
7.311e+12,1.40744e+10,2.2352e+12
-
7.63363e+09,3.53863e+10,4.50934e+07
3.11231e+10,1.46133e+10,3.1656e+09
1.7616e+15,7.44275e+10,-7.34674e+10
-1.41609e+15,8.59755e+10,5.95088e+10
4.26086e+12,6.10928e+11,1.2205e+11
-7.0514e+12,-3.55483e+13,-3.99596e+10
9.77735e+11,2.3913e+11,1.58474e+10
2.87536e+12,9.11465e+10,5.22316e+10
4.0768e+12,9.62503e+10,5.58653e+10
7.311e+12,1.40744e+10,2.2352e+12
-
7.63024e+09,3.53452e+10,4.51402e+07
-2.22225e+10,6.17643e+10,-3.92168e+09
1.76125e+15,7.43477e+10,-7.34526e+10
-1.41542e+15,8.59546e+10,5.94859e+10
4.26068e+12,6.10903e+11,1.22044e+11
-7.04261e+12,-3.5504e+13,-3.99099e+10
9.58297e+11,2.35033e+11,1.55309e+10
2.87297e+12,9.11123e+10,5.22027e+10
4.06782e+12,9.6219e+10,5.58395e+10
7.311e+12,1.40744e+10,2.2352e+12
-
7.62704e+09,3.53041e+10,4.51889e+07
6.14578e+08,4.14899e+10,-8.85934e+08
1.76089e+15,7.42681e+10,-7.34377e+10
-1.41475e+15,8.59336e+10,5.9463e+10
4.26049e+12,6.10877e+11,1.22039e+11
-7.03381e+12,-3.54597e+13,-3.986e+10
9.38065e+11,2.30769e+11,1.52014e+10
2.87059e+12,9.1078e+10,5.21737e+10
4.05886e+12,9.61877e+10,5.58137e+10
7.311e+12,1.40744e+10,2.2352e+12
-
7.62397e+09,3.5263e+10,4.52293e+07
5.80828e+11,-4.70389e+11,7.61566e+10
1.76053e+15,7.41889e+10,-7.34229e+10
-1.41408e+15,8.59126e+10,5.944e+10
4.2603e+12,6.10851e+11,1.22034e+11
-7.02498e+12,-3.54152e+13,-3.98101e+10
9.16953e+11,2.2632e+11,1.48576e+10
2.8682e+12,9.10437e+10,5.21447e+10
4.04993e+12,9.61563e+10,5.57878e+10
7.311e+12,1.40744e+10,2.2352e+12
-
7.62124e+09,3.52218e+10,4.52847e+07
6.77385e+11,-5.55627e+11,8.89855e+10
1.76018e+15,7.411e+10,-7.34081e+10
-1.41341e+15,8.58915e+10,5.94171e+10
4.26011e+12,6.10825e+11,1.22028e+11
-7.01613e+12,-3.53706e+13,-3.97599e+10
8.94863e+11,2.21663e+11,1.44979e+10
2.86582e+12,9.10094e+10,5.21157e+10
4.04102e+12,9.61248e+10,5.57619e+10
7.311e+12,1.40744e+10,2.2352e+12
-
7.61882e+09,3.51806e+10,4.5347e+07
6.93404e+11,-5.69779e+11,9.11153e+10
1.75982e+15,7.40314e+10,-7.33933e+10
-1.41274e+15,8.58704e+10,5.93941e+10
4.25992e+12,6.10799e+11,1.22023e+11
-7.00725e+12,-3.5326e+13,-3.97097e+10
8.71673e+11,2.16775e+11,1.41202e+10
2.86343e+12,9.09749e+10,5.20866e+10
4.03213e+12,9.60933e+10,5.5736e+10
7.311e+12,1.40744e+10,2.2352e+12
-
7.61674e+09,3.51393e+10,4.54152e+07
6.96005e+11,-5.72085e+11,9.14622e+10
1.75946e+15,7.39531e+10,-7.33784e+10
-1.41207e+15,8.58493e+10,5.93711e+10
4.25974e+12,6.10773e+11,1.22018e+11
-6.99836e+12,-3.52812e+13,-3.96593e+10
8.47239e+11,2.11624e+11,1.37223e+10
2.86105e+12,9.09404e+10,5.20575e+10
4.02326e+12,9.60618e+10,5.57101e+10
7.311e+12,1.40744e+10,2.2352e+12
-
7.61504e+09,3.5098e+10,4.549e+07
6.9637e+11,-5.72418e+11,9.15121e+10
1.7591e+15,7.38752e+10,-7.33636e+10
-1.4114e+15,8.58281e+10,5.93481e+10
4.25955e+12,6.10747e+11,1.22012e+11
-6.98944e+12,-3.52362e+13,-3.96088e+10
8.21384e+11,2.06173e+11,1.33012e+10
2.85866e+12,9.09059e+10,5.20284e+10
4.01442e+12,9.60302e+10,5.56841e+10
7.311e+12,1.40744e+10,2.2352e+12
-
7.61379e+09,3.50567e+10,4.55724e+07
6.96363e+11,-5.72421e+11,9.15125e+10
1.75875e+15,7.37975e+10,-7.33488e+10
-1.41073e+15,8.58069e+10,5.93251e+10
4.25936e+12,6.10721e+11,1.22007e+11
-6.9805e+12,-3.51912e+13,-3.95582e+10
7.93886e+11,2.00376e+11,1.28534e+10
2.85628e+12,9.08712e+10,5.19992e+10
4.00559e+12,9.59985e+10,5.56581e+10
7.311e+12,1.40744e+10,2.2352e+12
-
7.61306e+09,3.50153e+10,4.56635e+07
6.96294e+11,-5.7237e+11,9.15046e+10
1.75839e+15,7.37202e+10,-7.33339e+10
-1.41006e+15,8.57856e+10,5.9302e+10
4.25917e+12,6.10695e+11,1.22002e+11
-6.97154e+12,-3.51461e+13,-3.95075e+10
7.64464e+11,1.94173e+11,1.23742e+10
2.8539e+12,9.08365e+10,5.197e+10
3.99679e+12,9.59668e+10,5.56321e+10
7.311e+12,1.40744e+10,2.2352e+12
-
7.61296e+09,3.49741e+10,4.57652e+07
6.96215e+11,-5.7231e+11,9.14953e+10
1.75803e+15,7.36432e+10,-7.3319e+10
-1.40939e+15,8.57644e+10,5.9279e+10
4.25898e+12,6.10669e+11,1.21996e+11
-6.96255e+12,-3.51008e+13,-3.94566e+10
7.32754e+11,1.87487e+11,1.18577e+10
2.85152e+12,9.08017e+10,5.19407e+10
3.98801e+12,9.59351e+10,5.56061e+10
